Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
18951353148,"Jun 16, 2026, 11:20:05 PM",Evening Run,Run,,3528,8.05,171.0,44,false,,ASICS gel-kayano 32,activities/20064310030.fit.gz,,,3528.0,2761.0,8053.1,8.86,2.917,67.0,62.0,181.6,203.0,49.5,0.0,,,92.0,78.0,171.0,144.0,,349.0,671.0,,,44.0,977042.0,,,,,,,,333.0,3529.0,,,0.0,,1.0,8353.5,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.283,2945.1,,,,7328.0,0.0,,613.0,250.0,3.026,,,,,,,,,,,,""
18946752790,"Jun 16, 2026, 4:58:56 PM",Lunch Weight Training,Weight Training,,2409,0,199.0,33,false,,,activities/20059654473.fit.gz,,,2409.0,2409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,199.0,127.0,,,373.0,,,33.0,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,736.0,,0.0,,,,,,11,368,""
18935756161,"Jun 15, 2026, 10:19:14 PM",Afternoon Tennis,Workout,,2401,1.33,168.0,10,false,,,activities/20048495314.fit.gz,,,2401.0,1728.0,1338.6,2.18,0.775,0.0,0.0,182.3,182.3,0.0,0.0,,,123.0,59.0,168.0,121.0,,,331.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.558,0.0,,,,2320.0,0.0,,,,,,2320.0,,,,,,,,,,""
18932414221,"Jun 15, 2026, 4:56:27 PM",Lunch Weight Training,Weight Training,,1997,0,168.0,14,false,,,activities/20045122164.fit.gz,,,1997.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,168.0,123.0,,,288.0,,,14.0,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,678.0,,0.0,,,,,,6,339,""
18922969884,"Jun 14, 2026, 9:19:49 PM",Afternoon Tennis,Workout,Played next to a court that teaches autistic kids tennis. One of the instructor is a big bootie Latina. Been wondering if should be more autistic moving forward ,2572,1.42,166.0,7,false,,,activities/20035528231.fit.gz,,,2572.0,1805.0,1423.8,1.96,0.789,0.0,0.0,182.3,182.3,0.0,0.0,,,120.0,56.0,166.0,116.0,,,301.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.554,0.0,,,,2656.0,0.0,,,,,,2656.0,,0.0,,,,,,,,""
18909292269,"Jun 13, 2026, 9:14:15 PM",Afternoon Ride,Ride,Accidentally hit another dumb ass today ,2752,15.28,154.0,11,false,,,activities/20021624766.fit.gz,,,2752.0,2735.0,15285.0,9.02,5.589,105.0,96.0,170.2,192.8,24.2,0.1,,,,,154.0,121.0,,,372.0,,,11.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.554,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/92d27310-faa1-4a57-87c8-61b92d9da5c9.mp4
18908193511,"Jun 13, 2026, 6:48:40 PM",Afternoon E-Bike Ride,E-Bike Ride,Accidentally hit a dumbass today ,2113,16.24,155.0,9,false,,,activities/20020507890.fit.gz,,,2113.0,2067.0,16245.0,9.64,7.859,137.0,133.0,174.2,192.4,24.1,0.0,,,,,155.0,122.0,,,303.0,,,9.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.688,537.7,,,,,0.0,,,,,,,,,,,,,,,,media/04629888-5554-4040-a8d5-01148e80752e.jpg
18905000675,"Jun 13, 2026, 1:27:55 PM",Fartlek,Run,"",3295,5.75,179.0,19,false,,ASICS gel-kayano 32,activities/20017269834.fit.gz,,,3295.0,2190.0,5757.6,7.86,2.629,77.0,62.0,174.6,199.8,28.9,0.3,,,100.0,73.0,179.0,131.0,,301.0,493.0,,,19.0,649868.0,,,,,,,,302.0,3296.0,,,0.0,,1.0,6032.1,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,1.747,1475.0,,,,5402.0,0.0,,471.0,227.0,2.754,,,,,,,,,,,,""
18896051023,"Jun 12, 2026, 10:12:20 PM",Afternoon Tennis,Workout,Continue from 3-5 from wed. Come back with 7-5 ,2714,1.68,168.0,14,false,,,activities/20008162641.fit.gz,,,2714.0,2004.0,1685.0,6.7,0.841,0.0,0.0,179.3,179.6,3.6,0.0,,,118.0,63.0,168.0,127.0,,,421.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.621,0.0,,,,2662.0,0.0,,,,,,2662.0,,0.0,,,,,,,,""
18880917633,"Jun 11, 2026, 4:45:44 PM",Lunch Weight Training,Weight Training,,2317,0,165.0,15,false,,,activities/19992803830.fit.gz,,,2317.0,2317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,165.0,118.0,,,303.0,,,15.0,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,728.0,,0.0,,,,,,12,364,""
18872007861,"Jun 10, 2026, 11:17:38 PM",Evening Yoga,Yoga,,3489,0,93.0,4,false,,,activities/19983779138.fit.gz,,,3489.0,3489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,93.0,68.0,,,104.0,,,4.0,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,0.0,,,,,,,,1,0,""
18858367408,"Jun 9, 2026, 11:27:29 PM",Evening Run,Run,,3010,7.90,173.0,95,false,,ASICS gel-kayano 32,activities/19969900323.fit.gz,,,3010.0,2729.0,7901.6,4.96,2.895,56.0,59.0,125.2,185.0,22.2,0.0,,,83.0,79.0,173.0,161.0,,340.0,687.0,,,95.0,944805.0,,,,,,,,336.0,3011.0,,,0.0,,1.0,8095.3,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.625,1909.7,,,,7356.0,0.0,,534.0,253.0,2.966,,,,,,,,,,,,""
18857087364,"Jun 9, 2026, 9:18:05 PM",Afternoon Tennis,Workout,,2553,1.39,167.0,17,false,,,activities/19968598248.fit.gz,,,2553.0,1901.0,1396.2,3.214,0.734,0.0,0.0,182.0,182.0,0.0,0.0,,,114.0,57.0,167.0,133.0,,,434.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547,0.0,,,,2208.0,0.0,,,,,,2208.0,,,,,,,,,,""
18857077653,"Jun 9, 2026, 4:32:02 PM",Lunch Swim,Swim,,3712,"2,000",203.0,72,false,,,activities/19968588286.fit.gz,,,3712.0,2550.0,2000.0,1.8,0.784,0.0,0.0,0.0,0.0,0.0,0.0,,,,,203.0,138.0,,,515.0,,,72.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.539,0.0,,,,,0.0,25.0,,,,,,,,,,,,,,,""
18830624626,"Jun 7, 2026, 10:19:40 PM",Afternoon Tennis,Workout,,2520,1.41,162.0,7,false,,,activities/19941670573.fit.gz,,,2520.0,1745.0,1418.7,6.9,0.813,0.0,0.0,178.7,179.5,1.7,0.0,,,123.0,59.0,162.0,122.0,,,345.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563,0.0,,,,2702.0,0.0,,,,,,2702.0,,,,,,,,,,""
18828031323,"Jun 7, 2026, 5:18:14 PM",Lunch Ride,Ride,,1819,7.92,147.0,13,false,,,activities/19939018568.fit.gz,,,1819.0,1617.0,7928.5,8.257,4.903,57.0,39.0,176.0,196.4,32.9,0.2,,,,,147.0,132.0,,,307.0,,,13.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.359,60.6,,,,,0.0,,,,,,,,,,,,,,,,""
18824731281,"Jun 7, 2026, 12:07:05 PM",F this heat,Run,Congrats to [strava://athletes/18720631/15]Harrison Powell for another successful distance series completion. [strava://athletes/103921024/15]Brooke Morrison you're next ,6271,21.39,199.0,412,false,,ASICS gel-kayano 32,activities/19935656713.fit.gz,,,6271.0,6265.0,21397.3,5.38,3.415,123.0,111.0,171.2,187.6,14.7,0.1,,,123.0,80.0,199.0,180.0,,398.0,1716.0,,,412.0,2493589.0,,,,,,,,402.0,6272.0,0.0,,0.0,,1.0,21697.2,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,3.412,0.0,,,,16700.0,0.0,,1590.0,302.0,3.463,,,,,,,,,,,,media/c33a1561-1d56-4a90-bba5-04ac6fbe4c81.jpg|media/27090ff7-a6dd-486c-86eb-b23ea6144493.jpg|media/9a995cb7-7ad0-4607-8018-0ed8046fc9ac.jpg|media/dccda86d-e57a-4686-bc8a-f194edb5d687.jpg
18822527366,"Jun 7, 2026, 11:01:21 AM",Morning E-Bike Ride,E-Bike Ride,,1610,10.59,127.0,4,false,,,activities/19933414581.fit.gz,,,1610.0,1372.0,10594.3,10.98,7.722,55.0,38.0,166.4,186.6,13.3,0.2,,,,,127.0,110.0,,,177.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.58,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18811422183,"Jun 6, 2026, 2:10:57 PM",Morning Run,Run,,1912,4.74,166.0,37,false,,ASICS gel-kayano 32,activities/19922095613.fit.gz,,,1912.0,1700.0,4748.7,5.38,2.793,51.0,50.0,176.8,198.0,30.8,0.0,,,82.0,79.0,166.0,150.0,,317.0,421.0,,,37.0,543678.0,,,,,,,,308.0,1913.0,,,0.0,,1.0,4931.9,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.484,0.0,,,,4668.0,0.0,,285.0,232.0,2.901,,,,,,,,,,,,""
18802400597,"Jun 5, 2026, 10:10:19 PM",Afternoon Ride,Ride,,2302,9.59,141.0,6,false,,,activities/19912902473.fit.gz,,,2302.0,1823.0,9598.4,9.58,5.265,52.0,52.0,301.2,317.4,44.2,0.0,,,,,141.0,115.0,,,241.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.17,581.5,,,,,0.0,,,,,,,,,,,,,,,,""
18802045335,"Jun 5, 2026, 9:18:57 PM",Afternoon Ride,Ride,,1957,9.79,161.0,16,false,,,activities/19912540170.fit.gz,,,1957.0,1895.0,9797.8,8.22,5.17,69.0,61.0,176.6,194.6,13.6,0.1,,,,,161.0,132.0,,,340.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.007,554.2,,,,,0.0,,,,,,,,,,,,,,,,""
18789237337,"Jun 4, 2026, 8:14:57 PM",Afternoon Tennis,Workout,,2607,1.68,179.0,17,false,,,activities/19899507249.fit.gz,,,2607.0,2149.0,1683.2,3.614,0.783,0.0,0.0,181.8,182.3,1.6,0.0,,,115.0,57.0,179.0,129.0,,,436.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.646,0.0,,,,2518.0,0.0,,,,,,2518.0,,,,,,,,,,""
18777949679,"Jun 4, 2026, 12:19:03 AM",Global running day somewhere,Run,"",3637,7.90,173.0,53,false,,ASICS gel-kayano 32,activities/19888000519.fit.gz,,,3637.0,2650.0,7899.8,5.96,2.981,86.0,87.0,177.0,201.4,40.9,0.0,,,112.0,79.0,173.0,148.0,,334.0,700.0,,,53.0,880650.0,,,,,,,,306.0,3638.0,0.0,,0.0,,1.0,8249.3,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.172,0.0,,,,7060.0,0.0,,534.0,230.0,3.113,,,,,,,,,,,,media/54d22ff2-8ecb-48ab-b103-0a8321dac095.jpg
18777239485,"Jun 4, 2026, 12:00:50 AM",Evening Run,Run,,119,0.04,164.0,0,false,,ASICS gel-kayano 32,activities/19887277280.fit.gz,,,119.0,10.0,40.5,3.74,4.05,0.0,0.0,178.8,187.0,47.8,20.2,,,83.0,82.0,164.0,157.0,,393.0,2.0,,,0.0,4194.0,,,,,,,,89.0,12.0,,,0.0,,1.0,55.0,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,0.34,0.0,,,,24.0,0.0,,0.0,67.0,5.5,,,,,,,,,,,,""
18777239519,"Jun 3, 2026, 11:17:25 PM",Evening Ride,Ride,"",2479,12.61,158.0,20,false,,,activities/19887277018.fit.gz,,,2479.0,2291.0,12613.7,8.5,5.506,62.0,57.0,170.8,191.0,15.4,0.0,,,,,158.0,129.0,,,378.0,,,20.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.088,533.9,,,,,0.0,,,,,,,,,,,,,,,,media/3de9a778-d402-4c16-9eb4-1bbccd7061c9.jpg
18773172166,"Jun 3, 2026, 5:00:58 PM",Lunch Weight Training,Weight Training,,2319,0,178.0,17,false,,,activities/19883140121.fit.gz,,,2319.0,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,178.0,125.0,,,352.0,,,17.0,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,778.0,,0.0,,,,,,12,389,""
18763531841,"Jun 2, 2026, 11:26:46 PM",Evening Run,Run,,3112,8.03,168.0,58,false,,ASICS gel-kayano 32,activities/19873326817.fit.gz,,,3112.0,2694.0,8035.4,6.355,2.983,52.0,48.0,179.8,200.6,47.1,0.0,,,121.0,79.0,168.0,149.0,,353.0,649.0,,,58.0,956276.0,,,,,,,,348.0,3113.0,,,0.0,,1.0,8245.1,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.582,2942.8,,,,7160.0,0.0,,592.0,262.0,3.061,,,,,,,,,,,,""
18762159458,"Jun 2, 2026, 9:23:24 PM",Afternoon Tennis,Workout,,2526,1.72,176.0,14,false,,,activities/19871930614.fit.gz,,,2526.0,2084.0,1719.2,3.32,0.825,0.0,0.0,182.0,182.0,0.0,0.0,,,110.0,56.0,176.0,125.0,,,355.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.681,0.0,,,,3100.0,0.0,,,,,,3100.0,,,,,,,,,,""
18750732916,"Jun 2, 2026, 4:13:48 AM",Night Ride,Ride,"",648,2.56,132.0,2,false,,,activities/19860332935.fit.gz,,,648.0,580.0,2563.2,6.08,4.419,21.0,14.0,177.0,190.6,17.1,0.3,,,,,132.0,116.0,,,92.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.956,0.0,,,,,0.0,,,,,,,,,,,,,,,,media/85b56c37-2cbc-4642-aaa0-881617f8abd2.jpg|media/b9eec880-f74d-4566-8e47-fc3e3aef22f2.jpg
18747159120,"Jun 1, 2026, 8:08:48 PM",Afternoon Weight Training,Weight Training,,1743,0,171.0,21,false,,,activities/19856677304.fit.gz,,,1743.0,1743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,171.0,135.0,,,308.0,,,21.0,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,614.0,,0.0,,,,,,4,307,""
18735795272,"May 31, 2026, 10:46:41 PM",Afternoon Tennis,Workout,,2678,1.27,161.0,7,false,,,activities/19845085428.fit.gz,,,2678.0,1578.0,1271.1,2.88,0.806,0.0,0.0,178.7,178.8,1.4,0.0,,,111.0,60.0,161.0,121.0,,,332.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.475,0.0,,,,2022.0,0.0,,,,,,2022.0,,,,,,,,,,""
18721571050,"May 30, 2026, 10:24:30 PM",Afternoon Ride,Ride,Wind was strong otw back ,3625,17.56,159.0,46,false,,,activities/19830594699.fit.gz,,,3625.0,3583.0,17566.0,8.427,4.903,185.0,167.0,165.0,192.6,33.3,0.1,,,,,159.0,138.0,,,618.0,,,46.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.846,586.4,,,,,0.0,,,,,,,,,,,,,,,,media/b9297916-cdf3-46e8-9c0e-f3d57e5ca3a4.mp4
18720334176,"May 30, 2026, 7:48:25 PM",Afternoon Ride,Ride,"",2303,16.11,167.0,44,false,,,activities/19829332076.fit.gz,,,2303.0,2266.0,16111.6,10.392,7.11,90.0,82.0,173.0,190.4,12.7,0.0,,,,,167.0,146.0,,,482.0,,,44.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.996,644.9,,,,,0.0,,,,,,,,,,,,,,,,media/23d64d06-2c2c-4456-a4b4-a014c7d135cb.jpg|media/a86291ea-c42c-4cf4-a460-b1c7032577c9.jpg|media/c38e72da-5834-44d9-970e-00b860533c58.mp4
18708417494,"May 29, 2026, 11:04:41 PM",Evening Tennis,Workout,"First time walking off a tie against [strava://athletes/88348816/15]William Hammond 
5-5
Had my chances to win when I'm up a break but he broke right back at 4-3",3684,2.34,174.0,29,false,,,activities/19817179539.fit.gz,,,3684.0,2817.0,2345.3,4.267,0.833,0.0,0.0,182.0,182.3,1.0,0.0,,,115.0,59.0,174.0,136.0,,,624.0,,,29.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.637,0.0,,,,3742.0,0.0,,,,,,3742.0,,0.0,,,,,,,,""
18696820346,"May 28, 2026, 11:24:03 PM",Evening Run,Run,,2162,5.73,174.0,36,false,,ASICS gel-kayano 32,activities/19805352655.fit.gz,,,2162.0,1866.0,5731.1,7.564,3.071,54.0,33.0,164.0,185.2,49.4,0.3,,,123.0,79.0,174.0,144.0,,341.0,456.0,,,36.0,637332.0,,,,,,,,344.0,2162.0,,,0.0,,1.0,5976.7,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.651,0.0,,,,4818.0,0.0,,402.0,259.0,3.203,,,,,,,,,,,,""
18682902893,"May 27, 2026, 11:24:10 PM",Evening Run,Run,,4733,8.67,184.0,75,false,,ASICS gel-kayano 32,activities/19791185754.fit.gz,,,4733.0,3046.0,8670.0,9.94,2.846,92.0,57.0,158.6,203.2,35.3,0.4,,,123.0,78.0,184.0,153.0,,345.0,681.0,,,75.0,1017232.0,,,,,,,,350.0,3249.0,,,0.0,,1.0,8965.5,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,1.832,850.1,,,,7718.0,0.0,,624.0,263.0,2.943,,,,,,,,,,,,""
18668660728,"May 26, 2026, 11:28:32 PM",Evening Run,Run,Aight maybe post-memorial weekend run wasn't that great of an idea ,2953,8.17,169.0,69,false,,ASICS gel-kayano 32,activities/19776683445.fit.gz,,,2953.0,2649.0,8175.9,7.28,3.086,45.0,59.0,177.8,201.8,41.7,-0.2,,,83.0,78.0,169.0,153.0,,354.0,661.0,,,69.0,944693.0,,,,,,,,346.0,2954.0,,,0.0,,1.0,8337.1,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.769,2942.8,,,,6996.0,0.0,,555.0,260.0,3.147,,,,,,,,,,,,""
18667911554,"May 26, 2026, 10:37:10 PM",Afternoon Ride,Ride,,1426,5.50,135.0,3,false,,,activities/19775922352.fit.gz,,9.0,1426.0,1099.0,5502.7,10.98,5.007,41.0,17.0,169.8,195.6,46.7,0.4,,,,,135.0,117.0,,,185.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.859,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18655692104,"May 26, 2026, 1:20:15 AM",Evening E-Bike Ride,E-Bike Ride,,1322,3.55,111.0,1,false,,,activities/19763484712.fit.gz,,9.0,1322.0,623.0,3556.2,8.88,5.708,41.0,20.0,179.6,208.0,13.0,0.6,,,,,111.0,92.0,,,104.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.69,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18601937044,"May 21, 2026, 10:18:15 PM",Afternoon Tennis,Workout,,3030,2.00,187.0,17,false,,,activities/19708608746.fit.gz,,,3030.0,2180.0,2008.4,4.02,0.921,0.0,0.0,179.7,179.9,1.7,0.0,,,114.0,63.0,187.0,130.0,,,458.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.663,0.0,,,,3370.0,0.0,,,,,,3370.0,,,,,,,,,,""
18590917566,"May 21, 2026, 12:33:43 AM",Evening Ride,Ride,,1590,8.81,154.0,9,false,,,activities/19697396023.fit.gz,,9.0,1590.0,1536.0,8809.8,8.56,5.736,53.0,42.0,176.0,191.2,38.1,0.1,,,,,154.0,127.0,,,258.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.541,246.4,,,,,0.0,,,,,,,,,,,,,,,,""
18590917534,"May 21, 2026, 12:31:35 AM",Evening Ride,Ride,,98,0,126.0,0,false,,,activities/19697395966.fit.gz,,9.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,168.8,176.4,0.0,0.0,,,,,126.0,112.0,,,14.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18484708182,"May 12, 2026, 11:28:45 PM",Evening Run,Run,,2703,8.13,170.0,68,false,,ASICS gel-kayano 32,activities/19590031757.fit.gz,,,2703.0,2557.0,8131.3,5.1,3.18,63.0,49.0,170.8,190.2,23.8,0.2,,,108.0,79.0,170.0,153.0,,377.0,635.0,,,68.0,966921.0,,,,,,,,375.0,2704.0,,,0.0,,1.0,8381.7,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,3.008,2950.9,,,,6736.0,0.0,,597.0,282.0,3.278,,,,,,,,,,,,""
18483865505,"May 12, 2026, 9:38:45 PM",Afternoon Ride,Ride,,2043,8.22,141.0,6,false,,,activities/19589184131.fit.gz,,9.0,2043.0,1792.0,8220.4,10.86,4.587,84.0,53.0,156.8,207.0,45.5,0.4,,,,,141.0,115.0,,,251.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.024,58.9,,,,,0.0,,,,,,,,,,,,,,,,""
18471234973,"May 12, 2026, 12:45:49 AM",Evening Ride,Ride,,1291,3.54,126.0,2,false,,,activities/19576471842.fit.gz,,9.0,1291.0,993.0,3541.7,6.217,3.567,72.0,28.0,138.6,187.8,15.7,1.0,,,,,126.0,108.0,,,142.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.743,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
18447210580,"May 10, 2026, 5:51:38 AM",Night Ride,Ride,,2412,11.81,166.0,31,false,,,activities/19552191791.fit.gz,,9.0,2412.0,2331.0,11811.7,9.393,5.067,78.0,69.0,166.6,194.2,24.7,0.1,,,,,166.0,140.0,,,461.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.897,566.6,,,,,0.0,,,,,,,,,,,,,,,,""
18446032832,"May 10, 2026, 1:01:59 AM",Evening Ride,Ride,,2205,11.59,166.0,21,false,,,activities/19550986789.fit.gz,,9.0,2205.0,2048.0,11591.4,8.989,5.66,63.0,59.0,169.8,191.0,12.0,0.0,,,,,166.0,137.0,,,404.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.257,348.5,,,,,0.0,,,,,,,,,,,,,,,,""
18406690158,"May 7, 2026, 12:53:53 AM",Evening Run,Run,,1102,3.41,174.0,39,false,,ASICS gel-kayano 32,activities/19511241073.fit.gz,,,1102.0,1075.0,3415.8,8.64,3.177,30.0,11.0,167.0,190.2,19.8,0.6,,,109.0,79.0,174.0,163.0,,379.0,265.0,,,39.0,410072.0,,,,,,,,378.0,1103.0,,,0.0,,1.0,3567.3,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,3.1,0.0,,,,2858.0,0.0,,247.0,284.0,3.318,,,,,,,,,,,,""
18406145917,"May 6, 2026, 11:32:31 PM",Evening Run,Run,,1690,4.66,174.0,36,false,,ASICS gel-kayano 32,activities/19510693965.fit.gz,,,1690.0,1649.0,4668.1,7.2,2.831,30.0,28.0,181.6,191.0,21.9,0.1,,,83.0,79.0,174.0,150.0,,311.0,366.0,,,36.0,519456.0,,,,,,,,315.0,1690.0,,,0.0,,1.0,4763.3,,,,,,,,,,,,,,,,25364390.0,,,,,,,,,,,2.762,0.0,,,,4404.0,0.0,,263.0,237.0,2.889,,,,,,,,,,,,""
18406136582,"May 6, 2026, 10:29:11 PM",Afternoon E-Bike Ride,E-Bike Ride,,2522,7.55,150.0,6,false,,,activities/19510684689.fit.gz,,9.0,2522.0,1294.0,7550.7,10.3,5.835,69.0,34.0,160.4,197.8,16.4,0.4,,,,,150.0,120.0,,,205.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.994,166.8,,,,,0.0,,,,,,,,,,,,,,,,""
18392606045,"May 5, 2026, 11:17:55 PM",Evening Ride,Ride,,1362,6.06,142.0,4,false,,,activities/19497058475.fit.gz,,9.0,1362.0,1243.0,6068.4,6.538,4.882,27.0,12.0,168.6,188.4,15.4,0.1,,,,,142.0,115.0,,,178.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.456,557.2,,,,,0.0,,,,,,,,,,,,,,,,""
